mode,frame_type,posterior_var_mode,noise_rate,beta,anchor_scale,seed,checkpoint,best_epoch,total_epochs,hit_epoch_cap,d_hat,kl_var,kl_total,consistency_check,trained_risk,trained_risk_mc,trained_objective,trained_objective_mc,delta_noise,comparator_risk,comparator_objective,L_hat_minus_L_comp,opt_fail,excess_d,beta_excess_d,noisy_label_acc,clean_class_acc,noisy_label_acc_mc,min_center_distance,mean_center_distance,mean_center_anchor_err,min_sigma_u,raw_ortho_dev,eta_dev,fail
population,fixed,paper,0,0.003,6.0,2,final,3,2003,0,0.017527,0.010377,0.027904,0.00e+00,-0.000000,0.000289,0.000084,0.000373,0.000000,0.000284,0.000284,0.000089,0,0.017527,0.000053,1.000000,1.000000,1.000000,8.492891,8.622366,0.121384,1.000000,0.000000,0.000000,
population,fixed,paper,0,0.001,6.0,2,best,6,2006,0,0.000032,0.000005,0.000036,0.00e+00,-0.000000,0.000189,0.000000,0.000189,0.000000,0.000284,0.000284,-0.000095,0,0.000032,0.000000,1.000000,1.000000,1.000000,8.482625,8.487173,0.007701,1.000000,0.000000,0.000000,
population,fixed,paper,0,0.001,6.0,2,final,6,2006,0,0.056899,0.025292,0.082192,0.00e+00,-0.000000,0.000085,0.000082,0.000167,0.000000,0.000284,0.000284,-0.000117,0,0.056899,0.000057,1.000000,1.000000,1.000000,8.509838,8.779203,0.276941,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,10,6.0,1,best,3771,5771,0,3.401808,0.000000,3.401808,0.00e+00,3.162430,3.167894,37.180507,37.185972,3.400000,3.187217,37.187217,-0.001246,0,0.001808,0.018078,0.900000,1.000000,0.900000,7.448013,7.453926,0.059939,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,10,6.0,1,final,3771,5771,0,3.401912,0.000000,3.401912,0.00e+00,3.161290,3.166442,37.180410,37.185561,3.400000,3.187217,37.187217,-0.001656,0,0.001912,0.019120,0.900000,1.000000,0.900000,7.446698,7.451241,0.061662,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,3,6.0,1,best,1,2001,0,3.402688,0.000000,3.402688,0.00e+00,3.154161,3.158379,13.362224,13.366442,3.400000,3.187217,13.387217,-0.020776,0,0.002688,0.008063,0.900000,1.000000,0.900000,7.424863,7.434437,0.073137,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,3,6.0,1,final,1,2001,0,3.422108,0.000000,3.422108,0.00e+00,3.067015,3.069866,13.333341,13.336191,3.400000,3.187217,13.387217,-0.051027,0,0.022108,0.066325,0.900000,1.000000,0.900000,7.226937,7.229025,0.210276,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,1,6.0,1,best,1,2001,0,3.403727,0.000000,3.403727,0.00e+00,3.145906,3.149402,6.549633,6.553129,3.400000,3.187217,6.587217,-0.034089,0,0.003727,0.003727,0.900000,1.000000,0.900000,7.400070,7.414986,0.086170,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,1,6.0,1,final,1,2001,0,3.583860,0.000000,3.583860,0.00e+00,2.817279,2.825629,6.401140,6.409489,3.400000,3.187217,6.587217,-0.177728,0,0.183860,0.183860,0.900000,1.000000,0.900000,6.601450,6.640568,0.605909,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.3,6.0,1,best,1,2001,0,3.404973,0.000000,3.404973,0.00e+00,3.137662,3.140001,4.159154,4.161493,3.400000,3.187217,4.207217,-0.045725,0,0.004973,0.001492,0.900000,1.000000,0.900000,7.375324,7.395565,0.099658,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.3,6.0,1,final,1,2001,0,4.480643,0.000000,4.480643,0.00e+00,2.274392,2.367451,3.618585,3.711644,3.400000,3.187217,4.207217,-0.495574,0,1.080643,0.324193,0.900000,1.000000,0.900000,5.174387,5.362771,1.467403,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.1,6.0,1,best,1,2001,0,3.406383,0.000000,3.406383,0.00e+00,3.129430,3.137714,3.470068,3.478353,3.400000,3.187217,3.527217,-0.048865,0,0.006383,0.000638,0.900000,1.000000,0.900000,7.350624,7.376175,0.112868,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.1,6.0,1,final,1,2001,0,5.247781,0.000000,5.247781,0.00e+00,1.990916,2.217828,2.515695,2.742607,3.400000,3.187217,3.527217,-0.784611,0,1.847781,0.184778,0.900000,1.000000,0.900000,4.460480,4.698047,1.919178,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.03,6.0,1,best,1,2001,0,3.407996,0.000000,3.407996,0.00e+00,3.121210,3.132720,3.223450,3.234960,3.400000,3.187217,3.289217,-0.054257,0,0.007996,0.000240,0.900000,1.000000,0.900000,7.325969,7.356820,0.126325,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.03,6.0,1,final,1,2001,0,5.579239,0.000000,5.579239,0.00e+00,1.887656,2.187759,2.055033,2.355136,3.400000,3.187217,3.289217,-0.934081,0,2.179239,0.065377,0.900000,1.000000,0.900000,4.096860,4.458950,2.085886,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.01,6.0,1,best,1,2001,0,3.409781,0.000000,3.409781,0.00e+00,3.113002,3.116956,3.147100,3.151054,3.400000,3.187217,3.221217,-0.070163,0,0.009781,0.000098,0.900000,1.000000,0.900000,7.301360,7.337498,0.139707,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.01,6.0,1,final,1,2001,0,5.622727,0.000000,5.622727,0.00e+00,1.879550,2.195071,1.935777,2.251298,3.400000,3.187217,3.221217,-0.969920,0,2.222727,0.022227,0.900000,1.000000,0.900000,4.241652,4.443165,2.106777,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.003,6.0,1,best,1,2001,0,3.411747,0.000000,3.411747,0.00e+00,3.104806,3.113346,3.115042,3.123582,3.400000,3.187217,3.197417,-0.073836,0,0.011747,0.000035,0.900000,1.000000,0.900000,7.276797,7.318210,0.153178,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.003,6.0,1,final,1,2001,0,5.668198,0.000000,5.668198,0.00e+00,1.865589,2.180422,1.882593,2.197426,3.400000,3.187217,3.197417,-0.999991,0,2.268198,0.006805,0.900000,1.000000,0.900000,4.127857,4.411890,2.128854,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.001,6.0,1,best,1,2001,0,3.413902,0.000000,3.413902,0.00e+00,3.096623,3.096782,3.100037,3.100196,3.400000,3.187217,3.190617,-0.090422,0,0.013902,0.000014,0.900000,1.000000,0.900000,7.252279,7.298954,0.166580,1.000000,0.000000,0.000000,
population,fixed,fixed,0.1,0.001,6.0,1,final,1,2001,0,5.717685,0.000000,5.717685,0.00e+00,1.850759,2.187491,1.856476,2.193209,3.400000,3.187217,3.190617,-0.997409,0,2.317685,0.002318,0.900000,1.000000,0.900000,4.168890,4.378068,2.151578,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,10,6.0,0,best,3456,5456,0,11.217275,0.003264,11.220538,0.00e+00,7.537425,7.776584,119.742809,119.981968,11.200000,8.191259,120.191259,-0.209292,0,0.017275,0.172747,0.600000,1.000000,0.600000,4.407460,4.441614,0.185040,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,10,6.0,0,final,3456,5456,0,11.220111,0.002271,11.222382,0.00e+00,7.504828,7.760674,119.728645,119.984491,11.200000,8.191259,120.191259,-0.206768,0,0.020111,0.201109,0.600000,1.000000,0.600000,4.374880,4.422459,0.197691,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,3,6.0,0,best,1,2001,0,11.219044,0.003162,11.222205,0.00e+00,7.512312,7.814535,41.178928,41.481151,11.200000,8.191259,41.791259,-0.310109,0,0.019044,0.057131,0.600000,1.000000,0.600000,4.393624,4.426812,0.194382,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,3,6.0,0,final,1,2001,0,11.356855,0.037222,11.394077,0.00e+00,6.595693,6.985868,40.777924,41.168099,11.200000,8.191259,41.791259,-0.623161,0,0.156855,0.470566,0.600000,1.000000,0.600000,3.760599,3.887240,0.558442,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,1,6.0,0,best,1,2001,0,11.220984,0.002989,11.223973,0.00e+00,7.487044,7.772536,18.711018,18.996510,11.200000,8.191259,19.391259,-0.394750,0,0.020984,0.020984,0.600000,1.000000,0.600000,4.377881,4.411930,0.204300,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,1,6.0,0,final,1,2001,0,11.981460,0.333330,12.314790,0.00e+00,4.847531,5.485617,17.162321,17.800407,11.200000,8.191259,19.391259,-1.590853,0,0.781460,0.781460,0.600000,1.000000,0.600000,2.800242,2.857460,1.249358,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.3,6.0,0,best,1,2001,0,11.223093,0.002941,11.226034,0.00e+00,7.461980,7.740538,10.829790,11.108348,11.200000,8.191259,11.551259,-0.442911,0,0.023093,0.006928,0.600000,1.000000,0.600000,4.362101,4.397174,0.214340,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.3,6.0,0,final,1,2001,0,13.314969,2.958116,16.273085,0.00e+00,2.814493,3.440521,7.696418,8.322446,11.200000,8.191259,11.551259,-3.228813,0,2.114969,0.634491,0.600000,1.000000,0.600000,1.566480,1.657643,2.056536,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.1,6.0,0,best,1,2001,0,11.225066,0.003156,11.228222,0.00e+00,7.441039,7.710102,8.563861,8.832925,11.200000,8.191259,9.311259,-0.478335,0,0.025066,0.002507,0.600000,1.000000,0.600000,4.353234,4.384842,0.223450,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.1,6.0,0,final,1,2001,0,14.405960,9.125548,23.531508,0.00e+00,1.755727,2.138788,4.108878,4.491939,11.200000,8.191259,9.311259,-4.819321,0,3.205960,0.320596,0.600000,1.000000,0.600000,0.908798,0.950891,2.532092,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.03,6.0,0,best,1,2001,0,11.226866,0.003465,11.230331,0.00e+00,7.419812,7.699797,7.756722,8.036707,11.200000,8.191259,8.527259,-0.490553,0,0.026866,0.000806,0.600000,1.000000,0.600000,4.337965,4.372355,0.231373,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.03,6.0,0,final,1,2001,0,14.907910,15.497701,30.405611,0.00e+00,1.574647,1.730788,2.486816,2.642956,11.200000,8.191259,8.527259,-5.884303,0,3.707910,0.111237,0.600000,1.000000,0.600000,0.656019,0.715342,2.723142,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.01,6.0,0,best,1,2001,0,11.228989,0.003737,11.232726,0.00e+00,7.398276,7.712464,7.510603,7.824791,11.200000,8.191259,8.303259,-0.478468,0,0.028989,0.000290,0.600000,1.000000,0.600000,4.322722,4.359687,0.240173,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.01,6.0,0,final,1,2001,0,15.927893,19.826591,35.754484,0.00e+00,1.558210,1.629879,1.915755,1.987423,11.200000,8.191259,8.303259,-6.315836,0,4.727893,0.047279,0.600000,1.000000,0.600000,0.629572,0.662665,3.074868,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.003,6.0,0,best,1,2001,0,11.231241,0.004060,11.235301,0.00e+00,7.376254,7.637312,7.409960,7.671018,11.200000,8.191259,8.224859,-0.553841,0,0.031241,0.000094,0.600000,1.000000,0.600000,4.307519,4.346730,0.249296,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.003,6.0,0,final,1,2001,0,18.382763,22.499249,40.882011,0.00e+00,1.556578,1.599056,1.679224,1.721702,11.200000,8.191259,8.224859,-6.503157,0,7.182763,0.021548,0.600000,1.000000,0.600000,0.612130,0.652852,3.789904,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.001,6.0,0,best,1,2001,0,11.233927,0.004193,11.238119,0.00e+00,7.351274,7.640245,7.362512,7.651483,11.200000,8.191259,8.202459,-0.550976,0,0.033927,0.000034,0.600000,1.000000,0.600000,4.291608,4.332041,0.259845,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.001,6.0,0,final,1,2001,0,20.038113,23.574425,43.612537,0.00e+00,1.555664,1.590494,1.599276,1.634106,11.200000,8.191259,8.202459,-6.568353,0,8.838113,0.008838,0.600000,1.000000,0.600000,0.603056,0.650477,4.203731,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,10,6.0,3,best,3200,5200,0,11.216904,0.002302,11.219206,0.00e+00,7.546365,7.814379,119.738422,120.006436,11.200000,8.191259,120.191259,-0.184823,0,0.016904,0.169037,0.600000,1.000000,0.600000,4.398310,4.446957,0.181913,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,10,6.0,3,final,3200,5200,0,11.218962,0.001947,11.220909,0.00e+00,7.514459,7.775489,119.723546,119.984576,11.200000,8.191259,120.191259,-0.206684,0,0.018962,0.189617,0.600000,1.000000,0.600000,4.389186,4.428095,0.194128,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,3,6.0,3,best,1,2001,0,11.218591,0.002172,11.220763,0.00e+00,7.521545,7.803228,41.183835,41.465518,11.200000,8.191259,41.791259,-0.325742,0,0.018591,0.055772,0.600000,1.000000,0.600000,4.382989,4.432321,0.191173,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,3,6.0,3,final,1,2001,0,11.369140,0.032169,11.401309,0.00e+00,6.538803,6.926725,40.742729,41.130651,11.200000,8.191259,41.791259,-0.660609,0,0.169140,0.507419,0.600000,1.000000,0.600000,3.802348,3.853405,0.580965,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,1,6.0,3,best,1,2001,0,11.219746,0.002194,11.221939,0.00e+00,7.506071,7.782764,18.728010,19.004703,11.200000,8.191259,19.391259,-0.386556,0,0.019746,0.019746,0.600000,1.000000,0.600000,4.372228,4.423197,0.197386,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,1,6.0,3,final,1,2001,0,11.973845,0.333516,12.307362,0.00e+00,4.859828,5.472704,17.167190,17.780066,11.200000,8.191259,19.391259,-1.611194,0,0.773845,0.773845,0.600000,1.000000,0.600000,2.794219,2.864879,1.243397,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.3,6.0,3,best,1,2001,0,11.221344,0.002293,11.223637,0.00e+00,7.486079,7.754678,10.853170,11.121769,11.200000,8.191259,11.551259,-0.429490,0,0.021344,0.006403,0.600000,1.000000,0.600000,4.365668,4.411408,0.205306,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.3,6.0,3,final,1,2001,0,13.298836,2.886651,16.185486,0.00e+00,2.832148,3.463138,7.687793,8.318784,11.200000,8.191259,11.551259,-3.232475,0,2.098836,0.629651,0.600000,1.000000,0.600000,1.599706,1.668606,2.048330,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.1,6.0,3,best,1,2001,0,11.222391,0.002665,11.225056,0.00e+00,7.473390,7.750653,8.595896,8.873159,11.200000,8.191259,9.311259,-0.438100,0,0.022391,0.002239,0.600000,1.000000,0.600000,4.350539,4.403955,0.210298,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.1,6.0,3,final,1,2001,0,14.418941,8.924837,23.343778,0.00e+00,1.752575,2.162649,4.086952,4.497027,11.200000,8.191259,9.311259,-4.814233,0,3.218941,0.321894,0.600000,1.000000,0.600000,0.888949,0.951471,2.537046,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.03,6.0,3,best,1,2001,0,11.223764,0.002786,11.226551,0.00e+00,7.456220,7.734921,7.793016,8.071717,11.200000,8.191259,8.527259,-0.455542,0,0.023764,0.000713,0.600000,1.000000,0.600000,4.348863,4.393840,0.217224,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.03,6.0,3,final,1,2001,0,14.931993,15.368715,30.300709,0.00e+00,1.577507,1.736099,2.486529,2.645120,11.200000,8.191259,8.527259,-5.882139,0,3.731993,0.111960,0.600000,1.000000,0.600000,0.693914,0.739457,2.731891,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.01,6.0,3,best,1,2001,0,11.225542,0.003062,11.228604,0.00e+00,7.436610,7.720975,7.548896,7.833261,11.200000,8.191259,8.303259,-0.469999,0,0.025542,0.000255,0.600000,1.000000,0.600000,4.331809,4.382301,0.225179,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.01,6.0,3,final,1,2001,0,16.029791,19.601185,35.630976,0.00e+00,1.559679,1.633767,1.915989,1.990076,11.200000,8.191259,8.303259,-6.313183,0,4.829791,0.048298,0.600000,1.000000,0.600000,0.643852,0.695451,3.107100,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.003,6.0,3,best,1,2001,0,11.227899,0.003045,11.230944,0.00e+00,7.411620,7.676577,7.445313,7.710270,11.200000,8.191259,8.224859,-0.514589,0,0.027899,0.000084,0.600000,1.000000,0.600000,4.314795,4.367587,0.235415,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.003,6.0,3,final,1,2001,0,18.283848,21.941532,40.225380,0.00e+00,1.558365,1.605198,1.679041,1.725874,11.200000,8.191259,8.224859,-6.498986,0,7.083848,0.021252,0.600000,1.000000,0.600000,0.611320,0.694402,3.761945,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.001,6.0,3,best,1,2001,0,11.229691,0.003013,11.232704,0.00e+00,7.393130,7.660880,7.404363,7.672113,11.200000,8.191259,8.202459,-0.530347,0,0.029691,0.000030,0.600000,1.000000,0.600000,4.308770,4.356697,0.242874,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,0.001,6.0,3,final,1,2001,0,19.754675,22.840437,42.595112,0.00e+00,1.555005,1.595046,1.597600,1.637641,11.200000,8.191259,8.202459,-6.564819,0,8.554675,0.008555,0.600000,1.000000,0.600000,0.620702,0.694708,4.133952,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,10,6.0,4,best,4262,6262,0,6.406640,0.000451,6.407091,0.00e+00,5.457646,5.476603,69.528557,69.547514,6.400000,5.597655,69.597655,-0.050141,0,0.006640,0.066401,0.800000,1.000000,0.800000,6.409764,6.431955,0.114528,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,10,6.0,4,final,4262,6262,0,6.407537,0.000146,6.407682,0.00e+00,5.446453,5.446890,69.523277,69.523714,6.400000,5.597655,69.597655,-0.073941,0,0.007537,0.075365,0.800000,1.000000,0.800000,6.410649,6.418736,0.122532,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,3,6.0,4,best,1,2001,0,6.408026,0.000451,6.408477,0.00e+00,5.442137,5.458704,24.667568,24.684135,6.400000,5.597655,24.797655,-0.113521,0,0.008026,0.024079,0.800000,1.000000,0.800000,6.389382,6.413678,0.126092,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,3,6.0,4,final,1,2001,0,6.482240,0.001060,6.483300,0.00e+00,5.088532,5.107008,24.538431,24.556906,6.400000,5.597655,24.797655,-0.240749,0,0.082240,0.246719,0.800000,1.000000,0.800000,5.968825,5.997010,0.405128,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,1,6.0,4,best,1,2001,0,6.409631,0.000511,6.410142,0.00e+00,5.426601,5.439847,11.836743,11.849988,6.400000,5.597655,11.997655,-0.147667,0,0.009631,0.009631,0.800000,1.000000,0.800000,6.368966,6.395373,0.138386,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,1,6.0,4,final,1,2001,0,6.983589,0.028503,7.012092,0.00e+00,4.237457,4.323952,11.249549,11.336044,6.400000,5.597655,11.997655,-0.661611,0,0.583589,0.583589,0.800000,1.000000,0.800000,4.913514,4.994583,1.079110,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.3,6.0,4,best,1,2001,0,6.411454,0.000466,6.411921,0.00e+00,5.411349,5.428079,7.334925,7.351655,6.400000,5.597655,7.517655,-0.166000,0,0.011454,0.003436,0.800000,1.000000,0.800000,6.348585,6.377409,0.151053,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.3,6.0,4,final,1,2001,0,9.034270,0.697889,9.732160,0.00e+00,2.700443,2.908394,5.620091,5.828042,6.400000,5.597655,7.517655,-1.689613,0,2.634270,0.790281,0.800000,1.000000,0.800000,2.992269,3.185214,2.294332,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.1,6.0,4,best,1,2001,0,6.413363,0.000486,6.413849,0.00e+00,5.395858,5.422258,6.037243,6.063643,6.400000,5.597655,6.237655,-0.174013,0,0.013363,0.001336,0.800000,1.000000,0.800000,6.328246,6.359166,0.163195,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.1,6.0,4,final,1,2001,0,11.646453,4.585988,16.232441,0.00e+00,1.516673,1.731013,3.139917,3.354258,6.400000,5.597655,6.237655,-2.883398,0,5.246453,0.524645,0.800000,1.000000,0.800000,1.630774,1.796443,3.238665,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.03,6.0,4,best,1,2001,0,6.415474,0.000440,6.415914,0.00e+00,5.380392,5.395163,5.572869,5.587641,6.400000,5.597655,5.789655,-0.202015,0,0.015474,0.000464,0.800000,1.000000,0.800000,6.307945,6.340955,0.175652,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.03,6.0,4,final,1,2001,0,13.329358,10.855578,24.184937,0.00e+00,1.039973,1.186016,1.765521,1.911564,6.400000,5.597655,5.789655,-3.878091,0,6.929358,0.207881,0.800000,1.000000,0.800000,1.053162,1.170870,3.722530,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.01,6.0,4,best,1,2001,0,6.417790,0.000433,6.418223,0.00e+00,5.364948,5.378113,5.429131,5.442296,6.400000,5.597655,5.661655,-0.219360,0,0.017790,0.000178,0.800000,1.000000,0.800000,6.287682,6.322776,0.188324,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.01,6.0,4,final,1,2001,0,14.765610,14.603338,29.368948,0.00e+00,0.971550,1.061146,1.265240,1.354835,6.400000,5.597655,5.661655,-4.306820,0,8.365610,0.083656,0.800000,1.000000,0.800000,0.911503,1.034174,4.089421,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.003,6.0,4,best,1,2001,0,6.420165,0.000430,6.420595,0.00e+00,5.349529,5.371442,5.368791,5.390704,6.400000,5.597655,5.616855,-0.226151,0,0.020165,0.000060,0.800000,1.000000,0.800000,6.267459,6.304630,0.200540,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.003,6.0,4,final,1,2001,0,16.585270,16.874962,33.460232,0.00e+00,0.954556,1.018267,1.054937,1.118647,6.400000,5.597655,5.616855,-4.498208,0,10.185270,0.030556,0.800000,1.000000,0.800000,0.891334,1.001789,4.511481,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.001,6.0,4,best,1,2001,0,6.422741,0.000459,6.423200,0.00e+00,5.334661,5.361904,5.341084,5.368327,6.400000,5.597655,5.604055,-0.235728,0,0.022741,0.000023,0.800000,1.000000,0.800000,6.247277,6.287138,0.212946,1.000000,0.000000,0.000000,
population,fixed,paper,0.2,0.001,6.0,4,final,1,2001,0,17.559067,17.388393,34.947460,0.00e+00,0.953897,1.011705,0.988844,1.046653,6.400000,5.597655,5.604055,-4.557403,0,11.159067,0.011159,0.800000,1.000000,0.800000,0.870978,1.003154,4.721517,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,10,6.0,2,best,4237,6237,0,11.217001,0.002775,11.219776,0.00e+00,7.543314,7.816082,119.741071,120.013839,11.200000,8.191259,120.191259,-0.177421,0,0.017001,0.170010,0.600000,1.000000,0.600000,4.389089,4.445148,0.182782,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,10,6.0,2,final,4237,6237,0,11.221438,0.001896,11.223334,0.00e+00,7.482099,7.745280,119.715441,119.978623,11.200000,8.191259,120.191259,-0.212637,0,0.021438,0.214384,0.600000,1.000000,0.600000,4.373319,4.409007,0.205978,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,3,6.0,2,best,1,2001,0,11.218345,0.002683,11.221027,0.00e+00,7.525514,7.808945,41.188596,41.472027,11.200000,8.191259,41.791259,-0.319233,0,0.018345,0.055034,0.600000,1.000000,0.600000,4.374975,4.434679,0.189459,1.000000,0.000000,0.000000,
population,fixed,paper,0.4,3,6.0,2,final,1,2001,0,11.375082,0.028756,11.403838,0.00e+00,6.512230,6.903257,40.723745,41.114772,11.200000,8.191259,41.791259,-0.676487,0,0.175082,0.525246,0.600000,1.000000,0.600000,3.766832,3.837950,0.590907,1.000000,0.000000,0.000000,
