seed,noise_rate,beta,frame_type,posterior_var_mode,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9
1,0.4,0.01,fixed,fixed,"[2.2573115825653076, 0.9956300854682922, 1.002272367477417, 0.9951498508453369, 0.9912691116333008, 0.9967572093009949, 0.9946844577789307, 0.9966720938682556, 0.9970102310180664, 0.996454656124115]","[0.9964887499809265, 2.2457635402679443, 0.9958167672157288, 0.996837317943573, 0.9937623143196106, 0.996884286403656, 0.9969945549964905, 1.0036038160324097, 0.9980729818344116, 0.9974067807197571]","[0.9891517162322998, 0.9879276752471924, 2.3513987064361572, 0.9870860576629639, 0.9831339120864868, 0.9881283640861511, 0.9903160929679871, 0.9888712763786316, 0.9850913286209106, 0.9856160879135132]","[0.9915062785148621, 0.9909049272537231, 0.992267370223999, 2.2771220207214355, 0.9885877966880798, 0.9921565055847168, 0.9987848997116089, 0.9967119097709656, 0.9985074400901794, 0.9997256398200989]","[0.9909645915031433, 0.9959417581558228, 0.9936094880104065, 0.9921274781227112, 2.2884950637817383, 0.9888314604759216, 0.9961512684822083, 0.9980879426002502, 0.990634024143219, 0.9925698637962341]","[0.9933921098709106, 0.9941973686218262, 0.9958409070968628, 0.9964980483055115, 0.9894882440567017, 2.292299509048462, 0.9939150810241699, 0.9945034980773926, 0.9867976903915405, 0.9910651445388794]","[0.996252715587616, 0.9923180937767029, 0.9920006990432739, 0.9942887425422668, 0.9892057180404663, 0.9967739582061768, 2.288788318634033, 0.9940329194068909, 0.9928228259086609, 0.9908638000488281]","[0.9906439185142517, 0.9959639310836792, 0.9943453669548035, 0.9939019083976746, 0.9895129799842834, 0.9902253150939941, 1.0008964538574219, 2.2874648571014404, 0.9921948313713074, 0.9923012852668762]","[0.9953214526176453, 0.9999328255653381, 0.9988037943840027, 0.9953882098197937, 0.9922823905944824, 0.9924147129058838, 0.9951452016830444, 0.9997785091400146, 2.2582755088806152, 0.9959627985954285]","[0.9846941232681274, 0.9918100237846375, 0.9859073162078857, 0.9881388545036316, 0.989773690700531, 0.9886195659637451, 0.9867870211601257, 0.9875931739807129, 0.9876647591590881, 2.3445451259613037]"
1,0.4,0.003,fixed,fixed,"[2.274362802505493, 0.9943757057189941, 1.0027562379837036, 0.9929698705673218, 0.9899550676345825, 0.9951139688491821, 0.992445170879364, 0.9937217235565186, 0.9953990578651428, 0.9946057200431824]","[0.9953266978263855, 2.2640316486358643, 0.9959757924079895, 0.9942708611488342, 0.9928837418556213, 0.9949504733085632, 0.9944822192192078, 0.9996464252471924, 0.996597409248352, 0.9956359267234802]","[0.9877724647521973, 0.9863629937171936, 2.3740150928497314, 0.9846004247665405, 0.9815678596496582, 0.9862491488456726, 0.987947940826416, 0.9851346611976624, 0.9831656217575073, 0.983601987361908]","[0.9901917576789856, 0.9892268776893616, 0.9925715923309326, 2.291569709777832, 0.9874367713928223, 0.990797221660614, 0.9969333410263062, 0.9936265349388123, 0.9969614744186401, 0.9989126920700073]","[0.9892163276672363, 0.9947081208229065, 0.9935430288314819, 0.9897879958152771, 2.308497667312622, 0.9865681529045105, 0.9933047294616699, 0.9954232573509216, 0.988638162612915, 0.9906110167503357]","[0.9922782182693481, 0.9927636981010437, 0.9955406188964844, 0.9946953058242798, 0.9879633784294128, 2.3090691566467285, 0.9918553829193115, 0.9919551014900208, 0.9844582080841064, 0.9899271726608276]","[0.9953054189682007, 0.991482138633728, 0.9924821853637695, 0.9933019876480103, 0.9888091683387756, 0.9958533644676208, 2.2986607551574707, 0.9921439290046692, 0.9911862015724182, 0.9895172119140625]","[0.9922131299972534, 0.9970601797103882, 1.000113606452942, 0.9948689937591553, 0.9920103549957275, 0.9914149045944214, 1.0011237859725952, 2.268537998199463, 0.9935306310653687, 0.9940016269683838]","[0.9941362142562866, 0.9987146258354187, 0.9993811249732971, 0.993145763874054, 0.9912762641906738, 0.9905766248703003, 0.9933025240898132, 0.9977378249168396, 2.2719860076904297, 0.9949803352355957]","[0.9830797910690308, 0.9905513525009155, 0.9859415292739868, 0.9861835241317749, 0.9886838793754578, 0.9871326088905334, 0.984070360660553, 0.98482745885849, 0.9862785339355469, 2.3615729808807373]"
1,0.4,0.001,fixed,fixed,"[2.2987701892852783, 0.9919008016586304, 1.0012661218643188, 0.990110456943512, 0.9883227944374084, 0.9928787350654602, 0.9895073175430298, 0.99141526222229, 0.9925410151481628, 0.992523729801178]","[0.9956084489822388, 2.2778146266937256, 0.9951380491256714, 0.9919198751449585, 0.9925796985626221, 0.9933198094367981, 0.9916706681251526, 0.9983170032501221, 0.9947675466537476, 0.9945569634437561]","[0.9875547289848328, 0.9841902852058411, 2.3949692249298096, 0.982047975063324, 0.9802961945533752, 0.9843904376029968, 0.9846572875976562, 0.9833185076713562, 0.9806052446365356, 0.9820319414138794]","[0.9900698661804199, 0.9869715571403503, 0.9914839267730713, 2.3054134845733643, 0.9866089224815369, 0.9894869923591614, 0.9942315816879272, 0.9928867220878601, 0.9948096871376038, 0.9982036352157593]","[0.9885274767875671, 0.9927617907524109, 0.9920032024383545, 0.9872772693634033, 2.3309803009033203, 0.9842231273651123, 0.9895493388175964, 0.9935077428817749, 0.9859034419059753, 0.9889764189720154]","[0.9923129677772522, 0.9907089471817017, 0.9946209788322449, 0.9928104877471924, 0.9867200255393982, 2.3258543014526367, 0.98928302526474, 0.9909884333610535, 0.9814733266830444, 0.9884310364723206]","[0.9968612790107727, 0.9906662106513977, 0.9924327731132507, 0.9922841787338257, 0.9885507822036743, 0.995490550994873, 2.303401470184326, 0.9913448095321655, 0.9895192980766296, 0.9890187978744507]","[0.9916415214538574, 0.9948611259460449, 0.9987205862998962, 0.9932066202163696, 0.9911167025566101, 0.9898090362548828, 0.9976640939712524, 2.2859201431274414, 0.9913299679756165, 0.9928082823753357]","[0.9945755004882812, 0.9976333975791931, 0.9988105893135071, 0.99169921875, 0.9908573031425476, 0.9886163473129272, 0.9904168844223022, 0.9969344735145569, 2.283613681793213, 0.9938110709190369]","[0.9825153946876526, 0.9885704517364502, 0.9844226837158203, 0.9840452671051025, 0.9877722859382629, 0.9855522513389587, 0.9811533689498901, 0.9835528135299683, 0.9841420650482178, 2.3796191215515137]"
3,0.4,10,fixed,fixed,"[2.205317735671997, 1.0083458423614502, 0.9993192553520203, 0.9995819330215454, 1.0003801584243774, 0.9996957182884216, 1.0010260343551636, 1.0042043924331665, 1.0028434991836548, 0.9963753819465637]","[0.9958620667457581, 2.2524311542510986, 0.9958940744400024, 0.9958555102348328, 0.9971249103546143, 0.9995864033699036, 1.0009469985961914, 0.997919499874115, 0.9935073852539062, 0.9933146238327026]","[1.0043120384216309, 1.0103451013565063, 2.1795814037323, 1.003313422203064, 1.0039935111999512, 1.0046286582946777, 1.0047239065170288, 1.0031031370162964, 1.0013777017593384, 0.9988342523574829]","[1.0058462619781494, 1.0062427520751953, 1.0074626207351685, 2.1593427658081055, 1.0115652084350586, 1.003738522529602, 1.005306601524353, 1.0074325799942017, 1.0032322406768799, 1.0019725561141968]","[1.0097827911376953, 1.0093045234680176, 1.010167121887207, 1.0046933889389038, 2.1506831645965576, 1.0043784379959106, 1.0086798667907715, 1.0048577785491943, 1.0013375282287598, 1.0075125694274902]","[0.9978991150856018, 1.0015650987625122, 1.0022133588790894, 0.9992735981941223, 0.999028205871582, 2.215402603149414, 0.9997107982635498, 1.0054620504379272, 0.999453604221344, 0.9979100227355957]","[0.9995476603507996, 1.0011600255966187, 0.9978256225585938, 1.0041139125823975, 1.000206470489502, 1.0033384561538696, 2.2205004692077637, 0.9985260367393494, 0.9964253902435303, 0.9969363808631897]","[1.0006968975067139, 1.0016106367111206, 0.9965206980705261, 1.0033562183380127, 0.9973695874214172, 0.9987003207206726, 1.0010390281677246, 2.2289199829101562, 0.9957007169723511, 0.9956960082054138]","[0.9961380362510681, 1.0005143880844116, 0.996627151966095, 0.9995161294937134, 0.9976922869682312, 0.9976468682289124, 0.9992477893829346, 0.9982337951660156, 2.2398526668548584, 0.9952080845832825]","[1.011202096939087, 1.0113857984542847, 1.0087558031082153, 1.0152186155319214, 1.0097554922103882, 1.0193356275558472, 1.0120781660079956, 1.0121643543243408, 1.0185234546661377, 2.088226318359375]"
3,0.4,3,fixed,fixed,"[2.226752519607544, 1.0057724714279175, 0.9979422092437744, 0.9972106218338013, 0.9984800815582275, 0.9972396492958069, 0.9968315362930298, 1.0019196271896362, 1.00123929977417, 0.9960708022117615]","[0.9954242706298828, 2.265864372253418, 0.9945351481437683, 0.994857907295227, 0.9958475828170776, 0.9979037046432495, 0.9977133870124817, 0.9960288405418396, 0.9922704100608826, 0.9935852885246277]","[1.0033156871795654, 1.00777268409729, 2.1978695392608643, 1.0016547441482544, 1.0021573305130005, 1.0030590295791626, 1.0007481575012207, 1.0008882284164429, 0.9998726844787598, 0.99868243932724]","[1.0051519870758057, 1.0042920112609863, 1.0059406757354736, 2.1771538257598877, 1.009786605834961, 1.0017592906951904, 1.0016916990280151, 1.0052345991134644, 1.0015838146209717, 1.0012896060943604]","[1.0084632635116577, 1.0069713592529297, 1.0086971521377563, 1.0031863451004028, 2.168874502182007, 1.0028166770935059, 1.0040173530578613, 1.0033897161483765, 0.9998857378959656, 1.006801724433899]","[0.9974561929702759, 0.999605655670166, 1.0017021894454956, 0.9980469942092896, 0.9980555176734924, 2.2303476333618164, 0.9956729412078857, 1.003659963607788, 0.9977980852127075, 0.9973381161689758]","[1.0003303289413452, 1.0019742250442505, 0.9988113641738892, 1.0043047666549683, 1.0006839036941528, 1.0031453371047974, 2.2125205993652344, 0.9988905191421509, 0.9980481863021851, 0.9988203644752502]","[1.0003623962402344, 0.9995051026344299, 0.9951691031455994, 1.002215027809143, 0.9964749813079834, 0.9968411326408386, 0.9973152279853821, 2.243821144104004, 0.9944216012954712, 0.9952574968338013]","[0.9951478838920593, 0.9983132481575012, 0.995489776134491, 0.9979350566864014, 0.9963569641113281, 0.995256245136261, 0.9957587718963623, 0.9964508414268494, 2.2580463886260986, 0.9941708445549011]","[1.009649395942688, 1.0089515447616577, 1.0071574449539185, 1.0130984783172607, 1.0074734687805176, 1.016458511352539, 1.0077316761016846, 1.0094974040985107, 1.0158753395080566, 2.112457036972046]"
3,0.4,1,fixed,fixed,"[2.2415504455566406, 1.0030388832092285, 0.9964778423309326, 0.9953486323356628, 0.9980309009552002, 0.9976226091384888, 0.9940177202224731, 1.0005340576171875, 0.9998082518577576, 0.9947708249092102]","[0.9967324137687683, 2.245255470275879, 0.995514452457428, 0.9962358474731445, 1.0007303953170776, 1.0013041496276855, 0.9980014562606812, 0.9973664283752441, 0.9940446019172668, 0.9963064789772034]","[1.0017703771591187, 1.0052560567855835, 2.2146291732788086, 0.9989120960235596, 1.0017024278640747, 1.0026795864105225, 0.9975128173828125, 0.9991544485092163, 0.9987671971321106, 0.9975265860557556]","[1.0038632154464722, 1.0016913414001465, 1.0045924186706543, 2.1915366649627686, 1.0088664293289185, 1.0010743141174316, 0.9996345639228821, 1.0035468339920044, 1.00040602684021, 1.0001986026763916]","[1.0068044662475586, 1.0036348104476929, 1.0071088075637817, 1.0008243322372437, 2.186831474304199, 1.002181053161621, 1.0013667345046997, 1.002138376235962, 0.998612642288208, 1.0053907632827759]","[0.9952807426452637, 0.9962720274925232, 1.000381350517273, 0.9954859018325806, 0.9979403614997864, 2.2526168823242188, 0.9921717643737793, 1.0013877153396606, 0.9956343173980713, 0.9953769445419312]","[1.0015010833740234, 1.0023696422576904, 1.000898838043213, 1.0053434371948242, 1.0052313804626465, 1.0065795183181763, 2.19242525100708, 1.0005097389221191, 1.0005526542663574, 0.999975860118866]","[0.9987192749977112, 0.9962023496627808, 0.9935880303382874, 1.0000300407409668, 0.9967043995857239, 0.9961077570915222, 0.9947199821472168, 2.260087490081787, 0.9932103753089905, 0.9940077066421509]","[0.9935802221298218, 0.9947910904884338, 0.9940998554229736, 0.9957484006881714, 0.9956365823745728, 0.994468629360199, 0.9932243824005127, 0.9947525262832642, 2.276787281036377, 0.9923015236854553]","[1.0080496072769165, 1.0057361125946045, 1.0057765245437622, 1.0106444358825684, 1.006705641746521, 1.0154958963394165, 1.0047439336776733, 1.007386326789856, 1.0137455463409424, 2.131704568862915]"
3,0.4,0.3,fixed,fixed,"[2.2579505443573, 1.002322793006897, 0.9951898455619812, 0.9938061237335205, 0.9961696267127991, 0.9965500831604004, 0.9919848442077637, 0.9980413913726807, 0.9997595548629761, 0.991682231426239]","[0.9945113658905029, 2.2655038833618164, 0.9934201240539551, 0.9947932362556458, 0.9988129138946533, 0.9996845126152039, 0.9956493377685547, 0.9946648478507996, 0.994011402130127, 0.9930371642112732]","[1.001159906387329, 1.0049270391464233, 2.2239530086517334, 0.9977208971977234, 1.0002672672271729, 1.0023268461227417, 0.9958348274230957, 0.9985299110412598, 0.9987704753875732, 0.9956066608428955]","[1.0020331144332886, 1.0007071495056152, 1.001802921295166, 2.209442138671875, 1.0069127082824707, 0.9996210336685181, 0.9975869059562683, 1.0007963180541992, 1.0006678104400635, 0.9977579712867737]","[1.0049970149993896, 1.0023728609085083, 1.0046825408935547, 0.9994345307350159, 2.2038702964782715, 1.0012423992156982, 0.9997357726097107, 0.9988391399383545, 0.999106764793396, 1.0023123025894165]","[0.9933604001998901, 0.9950979948043823, 0.9982481598854065, 0.9940913319587708, 0.9966034889221191, 2.2720112800598145, 0.9898636937141418, 0.9983474016189575, 0.9953964352607727, 0.9920812249183655]","[0.9999610185623169, 1.0026910305023193, 1.0001040697097778, 1.0039805173873901, 1.003977656364441, 1.00570547580719, 2.202390193939209, 0.9988523721694946, 1.0015311241149902, 0.997340738773346]","[0.9993211030960083, 0.9975661039352417, 0.9938675761222839, 1.0019664764404297, 0.9978163838386536, 0.9972369074821472, 0.9958599805831909, 2.2456326484680176, 0.9986698031425476, 0.9936748147010803]","[0.9915350675582886, 0.9931988716125488, 0.9919939637184143, 0.9938249588012695, 0.9937638640403748, 0.9922448992729187, 0.9909743666648865, 0.9917901754379272, 2.300786018371582, 0.9887039661407471]","[1.0070022344589233, 1.0053819417953491, 1.0043551921844482, 1.0099879503250122, 1.0057040452957153, 1.0148723125457764, 1.0040068626403809, 1.0058269500732422, 1.015336036682129, 2.1383392810821533]"
3,0.4,0.1,fixed,fixed,"[2.240368604660034, 1.0035569667816162, 0.9968845844268799, 0.9937251806259155, 0.9982179403305054, 0.9963554739952087, 0.9964685440063477, 1.0000797510147095, 1.0017282962799072, 0.9938002824783325]","[0.9920240044593811, 2.280611276626587, 0.9926736950874329, 0.9912576675415039, 0.9976980090141296, 0.9964920282363892, 0.9954327344894409, 0.9937481880187988, 0.9924888610839844, 0.9936647415161133]","[0.9988223910331726, 1.0035936832427979, 2.2376065254211426, 0.9947866797447205, 0.9994519948959351, 0.9995511770248413, 0.9950360059738159, 0.9982357621192932, 0.9978861808776855, 0.9956832528114319]","[1.0017768144607544, 1.0016967058181763, 1.002755880355835, 2.193417549133301, 1.0090874433517456, 0.999683141708374, 0.9999075531959534, 1.0026185512542725, 1.0014680624008179, 1.0031521320343018]","[1.0013335943222046, 1.000183343887329, 1.0034029483795166, 0.9956827759742737, 2.2241921424865723, 0.9971939921379089, 0.9992618560791016, 0.9983501434326172, 0.9973765015602112, 1.001989483833313]","[0.9927433729171753, 0.995599627494812, 1.0021629333496094, 0.9923147559165955, 0.9980435967445374, 2.2583465576171875, 0.9922667741775513, 1.000585913658142, 0.9961115121841431, 0.9953923225402832]","[0.9965360164642334, 1.0010713338851929, 0.9992302060127258, 1.001634955406189, 1.0031901597976685, 1.003210425376892, 2.21821665763855, 0.9981511831283569, 1.0004571676254272, 0.996576189994812]","[0.9957154989242554, 0.9951794147491455, 0.992255687713623, 0.997925341129303, 0.9966652989387512, 0.9934431314468384, 0.9955454468727112, 2.267925977706909, 0.9966831207275391, 0.992983341217041]","[0.9890769124031067, 0.9913548827171326, 0.9909180998802185, 0.9901366829872131, 0.9928165078163147, 0.9891824722290039, 0.9904794096946716, 0.9912036657333374, 2.3179540634155273, 0.9881882071495056]","[1.0040137767791748, 1.003757357597351, 1.0030198097229004, 1.00639808177948, 1.0042680501937866, 1.0120444297790527, 1.0030710697174072, 1.0048143863677979, 1.0130846500396729, 2.157886505126953]"
3,0.4,0.03,fixed,fixed,"[2.2552757263183594, 1.0022010803222656, 0.9946258664131165, 0.9922382235527039, 0.9968568086624146, 0.9947778582572937, 0.9950577616691589, 0.9995104670524597, 0.9985094666481018, 0.9939327836036682]","[0.9920167326927185, 2.268852710723877, 0.9924968481063843, 0.9926170706748962, 0.9989726543426514, 0.9970839619636536, 0.9963454604148865, 0.99515300989151, 0.9915202856063843, 0.9996932148933411]","[0.9981361627578735, 1.002474069595337, 2.241777181625366, 0.9942299127578735, 0.9989262223243713, 0.9990665912628174, 0.9951584339141846, 0.9988569021224976, 0.9956706166267395, 0.996816873550415]","[0.9998109936714172, 0.9999276399612427, 0.9997328519821167, 2.2116336822509766, 1.0076055526733398, 0.9976978302001953, 0.9986478686332703, 1.001181960105896, 0.9982308745384216, 1.00320303440094]","[0.9991601705551147, 0.997642993927002, 1.0006288290023804, 0.9940888285636902, 2.2443203926086426, 0.9954909086227417, 0.9978580474853516, 0.9969686269760132, 0.9935153126716614, 1.0018184185028076]","[0.990934431552887, 0.9940882325172424, 0.9999463558197021, 0.9911956191062927, 0.9974236488342285, 2.2738356590270996, 0.9912511706352234, 0.9988116025924683, 0.992534339427948, 0.9955684542655945]","[0.9942750334739685, 0.9986898899078369, 0.9968090653419495, 1.0005152225494385, 1.0023595094680786, 1.0015782117843628, 2.2350809574127197, 0.9964990615844727, 0.9976134896278381, 0.9968859553337097]","[0.993657648563385, 0.9928751587867737, 0.9899203777313232, 0.996684730052948, 0.9959166049957275, 0.9914368987083435, 0.9941006302833557, 2.285280227661133, 0.9933998584747314, 0.9934388399124146]","[0.9896829724311829, 0.9936386346817017, 0.9904529452323914, 0.9913573861122131, 0.9941778779029846, 0.9892618060112, 0.992120623588562, 0.991969645023346, 2.3061561584472656, 0.9907901287078857]","[1.0017952919006348, 1.0013238191604614, 1.0000557899475098, 1.0044289827346802, 1.002390742301941, 1.0092693567276, 1.0010544061660767, 1.0028058290481567, 1.0091052055358887, 2.182382345199585]"
3,0.4,0.01,fixed,fixed,"[2.2711753845214844, 0.9993571043014526, 0.9922993183135986, 0.9904278516769409, 0.9963717460632324, 0.9928427934646606, 0.9942067861557007, 0.998656153678894, 0.9972186088562012, 0.9925174713134766]","[0.9960658550262451, 2.2458441257476807, 0.9922564625740051, 0.9945306181907654, 1.0032992362976074, 0.998468816280365, 0.9998167753219604, 0.9964991211891174, 0.9933505058288574, 1.0019032955169678]","[0.9973388910293579, 1.000205397605896, 2.251535177230835, 0.9926650524139404, 0.9989569783210754, 0.9974907040596008, 0.9951528906822205, 0.9980072379112244, 0.9950571656227112, 0.9959008097648621]","[0.9989966750144958, 0.9967735409736633, 0.997082531452179, 2.228760242462158, 1.0066707134246826, 0.9956039786338806, 0.9980144500732422, 0.9995822906494141, 0.996745765209198, 1.0015469789505005]","[0.9971969723701477, 0.9937478303909302, 0.9977237582206726, 0.9922440052032471, 2.26532244682312, 0.9935028553009033, 0.9968841671943665, 0.9957873225212097, 0.9919225573539734, 0.9998342394828796]","[0.9898896217346191, 0.9911743998527527, 0.9982849955558777, 0.9899275898933411, 0.9977728128433228, 2.2867989540100098, 0.9908827543258667, 0.9976004958152771, 0.9910418391227722, 0.9940178394317627]","[0.9922117590904236, 0.9950006604194641, 0.9942865967750549, 0.998747706413269, 1.0019841194152832, 0.9992639422416687, 2.255763292312622, 0.994679868221283, 0.9962456822395325, 0.9948368072509766]","[0.9924145340919495, 0.9890459179878235, 0.9870555400848389, 0.9951271414756775, 0.9964064955711365, 0.9890815019607544, 0.9939857125282288, 2.3027944564819336, 0.9918973445892334, 0.9916509985923767]","[0.9892302751541138, 0.9898435473442078, 0.9880340695381165, 0.9895983338356018, 0.9937570691108704, 0.9866126179695129, 0.9917527437210083, 0.9906344413757324, 2.324287176132202, 0.988641619682312]","[1.0005661249160767, 0.9980481863021851, 0.997858464717865, 1.0028140544891357, 1.0016942024230957, 1.0068162679672241, 0.9998111724853516, 1.0012761354446411, 1.0071654319763184, 2.200471878051758]"
